codigo,nome,preco,quantidade
9078,Pano de Microfibra 553,1479.15,28
9079,Notebook 944,553.64,53
9080,Cafe Torrado 151,627.67,13
9081,Smartwatch 251,1793.73,60
9082,Vestido Floral 807,2306.64,85
9083,Fone de Ouvido Bluetooth 814,334.85,75
9084,Pano de Microfibra 643,1952.06,16
9085,Amaciante Concentrado 161,1824.88,5
9086,Colar Dourado 632,1895.71,42
9087,Chaveiro Metalico 384,1896.87,95
9088,Mochila Escolar 391,2061.46,47
9089,Calca Jeans 231,1148.45,71
9090,Sabonete Liquido 559,141.79,23
9091,Feijao Carioca 613,2097.37,57
9092,Lustra Moveis 241,942.3,32
9093,Cafe Torrado 109,300.81,56
9094,Smartwatch 601,1315.86,31
9095,Cafe Torrado 603,2471.97,13
9096,Vestido Floral 236,2434.95,90
9097,Bone 975,1150.32,77
9098,Esmalte Vermelho 845,1520.44,45
9099,Sabao em Po 392,1354.78,96
9100,Arroz Branco 895,1171.72,85
9101,Achocolatado em Po 915,2259.61,62
9102,Relogio de Pulso 865,1379.59,58
9103,Sabonete Liquido 396,510.56,32
9104,Teclado Mecanico 448,792.83,76
9105,Carteira de Couro 953,1846.92,31
9106,Achocolatado em Po 691,1153.86,77
9107,Chaveiro Metalico 532,1272.82,29
9108,Caixa de Som Bluetooth 759,2057.32,19
9109,Pano de Microfibra 224,1892.52,8
9110,Shampoo Anticaspa 688,2433.99,49
9111,Teclado Mecanico 394,934.47,76
9112,Cafe Torrado 446,970.04,11
9113,Relogio de Pulso 578,156.15,30
9114,Esponja Multiuso 655,1980.62,30
9115,Vassoura Retratil 671,806.68,5
9116,Carregador Portatil 569,2149.51,18
9117,Esmalte Vermelho 903,1861.57,5
9118,Condicionador Hidratante 571,121.68,50
9119,Smartwatch 451,2434.76,4
9120,Teclado Mecanico 615,431.0,7
9121,Colar Dourado 343,2050.73,59
9122,Vestido Floral 580,1480.73,87
9123,Macarrao Espaguete 337,2228.83,65
9124,Shampoo Anticaspa 433,1680.05,94
9125,Chaveiro Metalico 763,1048.76,97
9126,Macarrao Espaguete 743,1319.82,4
9127,Meias de Algodao 442,1571.64,37
9128,Bermuda Esportiva 674,1480.99,27
9129,Cafe Torrado 905,2025.36,16
9130,Mouse Gamer 702,185.2,81
9131,Mouse Gamer 777,1912.79,57
9132,Oculos de Sol 851,1899.72,30
9133,Esmalte Vermelho 839,1794.9,30
9134,Teclado Mecanico 158,1386.44,68
9135,Bone 142,1932.7,4
9136,Bermuda Esportiva 733,251.82,23
9137,Caixa de Som Bluetooth 793,2499.31,34
9138,Creme Hidratante 411,900.82,89
9139,Relogio de Pulso 244,212.51,44
9140,Sabao em Po 461,1869.8,89
9141,Shampoo Anticaspa 188,503.19,10
9142,Relogio de Pulso 688,1314.43,10
9143,Leite Integral 113,31.79,8
9144,Lustra Moveis 544,1216.67,51
9145,Creme Hidratante 528,356.74,91
9146,Relogio de Pulso 126,2469.3,81
9147,Smartphone 847,1794.38,92
9148,Vassoura Retratil 665,349.84,20
9149,Meias de Algodao 377,238.27,70
9150,Perfume Masculino 137,2349.79,63
9151,Caixa de Som Bluetooth 238,1618.4,65
9152,Vestido Floral 611,79.0,83
9153,Pano de Microfibra 581,1759.39,18
9154,Detergente Liquido 449,808.44,40
9155,Carteira de Couro 614,1593.14,81
9156,Feijao Carioca 914,1973.21,24
9157,Carregador Portatil 821,410.42,95
9158,Pano de Microfibra 256,410.49,21
9159,Colar Dourado 399,403.14,75
9160,Bolacha Recheada 840,2440.74,78
9161,Meias de Algodao 219,1836.14,52
9162,Smartwatch 137,668.15,32
9163,Desinfetante Floral 116,829.04,85
9164,Escova de Cabelo 467,244.03,48
9165,Smartphone 875,15.65,46
9166,Detergente Liquido 322,1360.78,65
9167,Pulseira de Prata 820,1209.66,94
9168,Fone de Ouvido Bluetooth 534,925.3,88
9169,Pulseira de Prata 421,1793.41,24
9170,Desinfetante Floral 287,1373.2,17
9171,Vestido Floral 440,501.16,56
9172,Calca Jeans 890,2489.67,44
9173,Mochila Escolar 134,212.57,49
9174,Relogio de Pulso 952,1402.68,51
9175,Jaqueta de Couro 871,18.15,55
9176,Carteira de Couro 334,1065.26,16
9177,Creme Hidratante 276,349.66,56
9178,Oculos de Sol 430,780.92,72
9179,Bermuda Esportiva 431,2346.91,55
9180,Escova de Cabelo 817,1638.69,46
9181,Protetor Solar FPS 50 216,1859.52,77
9182,Cafe Torrado 101,1129.88,59
9183,Calca Jeans 500,1488.0,5
9184,Creme Hidratante 715,1181.98,14
9185,Bolacha Recheada 354,859.69,4
9186,Relogio de Pulso 800,2011.16,74
9187,Blusa de Frio 533,1690.09,78
9188,Creme Hidratante 756,728.87,55
9189,Jaqueta de Couro 599,775.01,49
9190,Bone 712,116.33,45
9191,Sabao em Po 701,1943.37,50
9192,Oculos de Sol 884,817.85,81
9193,Calca Jeans 530,1743.65,88
9194,Shampoo Anticaspa 264,412.68,48
9195,Lustra Moveis 331,2180.89,30
9196,Sabonete Liquido 769,16.31,35
9197,Colar Dourado 986,817.89,86
9198,Jaqueta de Couro 169,1488.13,37
9199,Amaciante Concentrado 129,1153.11,94
9200,Colar Dourado 566,1630.35,2
9201,Macarrao Espaguete 244,776.63,46
9202,Cinto Social 443,1740.96,8
9203,Teclado Mecanico 693,2351.75,66
9204,Leite Integral 756,323.7,17
9205,Bone 196,1938.82,81
9206,Pano de Microfibra 787,2161.08,56
9207,Mochila Escolar 911,2317.13,86
9208,Perfume Masculino 806,693.6,25
9209,Azeite de Oliva 432,875.52,89
9210,Smartphone 641,701.21,70
9211,Perfume Masculino 524,578.64,17
9212,Vestido Floral 641,278.86,98
9213,Esmalte Vermelho 791,1588.48,71
9214,Esponja Multiuso 246,2393.2,99
9215,Macarrao Espaguete 864,233.14,27
9216,Oculos de Sol 679,439.01,83
9217,Chaveiro Metalico 730,718.93,55
9218,Protetor Solar FPS 50 170,2370.37,79
9219,Meias de Algodao 762,1986.52,61
9220,Notebook 940,260.52,32
9221,Lustra Moveis 797,791.93,55
9222,Sabonete Liquido 886,2339.48,17
9223,Notebook 403,991.68,44
9224,Perfume Masculino 221,1151.06,34
9225,Amaciante Concentrado 852,797.55,35
9226,Carregador Portatil 693,1957.57,28
9227,Colar Dourado 979,1903.6,24
9228,Azeite de Oliva 386,352.01,43
9229,Relogio de Pulso 524,1725.24,39
9230,Teclado Mecanico 168,1568.22,20
9231,Caixa de Som Bluetooth 842,2451.4,21
9232,Escova de Cabelo 521,252.98,61
9233,Azeite de Oliva 822,427.24,12
9234,Achocolatado em Po 917,1196.99,29
9235,Azeite de Oliva 298,1810.53,8
9236,Colar Dourado 749,1889.64,73
9237,Sabonete Liquido 599,1689.36,92
9238,Azeite de Oliva 851,864.89,53
9239,Chaveiro Metalico 793,330.98,13
9240,Colar Dourado 504,501.89,80
9241,Leite Integral 834,1612.77,76
9242,Camiseta Basica 457,1281.01,78
9243,Esponja Multiuso 278,85.09,39
9244,Vestido Floral 644,1140.69,69
9245,Amaciante Concentrado 933,898.58,55
9246,Pano de Microfibra 935,661.88,94
9247,Bermuda Esportiva 139,1289.93,81
9248,Smartphone 976,1293.67,12
9249,Calca Jeans 610,362.16,66
9250,Arroz Branco 210,1874.28,71
9251,Lustra Moveis 326,247.61,22
9252,Carregador Portatil 634,2216.02,10
9253,Arroz Branco 553,1877.51,23
9254,Escova de Cabelo 687,80.06,52
9255,Jaqueta de Couro 817,469.25,2
9256,Leite Integral 466,1931.32,74
9257,Notebook 302,2291.05,81
9258,Pano de Microfibra 266,1903.3,44
9259,Cinto Social 244,605.89,24
9260,Amaciante Concentrado 735,1569.12,6
9261,Jaqueta de Couro 752,1490.4,10
9262,Perfume Masculino 785,1708.72,82
9263,Leite Integral 624,1409.85,99
9264,Feijao Carioca 302,434.31,53
9265,Sabao em Po 681,922.67,42
9266,Creme Hidratante 904,132.58,36
9267,Azeite de Oliva 828,568.59,100
9268,Cinto Social 769,1988.59,18
9269,Macarrao Espaguete 501,565.81,2
9270,Amaciante Concentrado 778,836.87,25
9271,Caixa de Som Bluetooth 738,2157.8,25
9272,Cafe Torrado 395,1849.63,29
9273,Blusa de Frio 909,542.96,24
9274,Sabonete Liquido 854,1376.68,47
9275,Esponja Multiuso 817,1270.45,58
9276,Vestido Floral 207,245.89,42
9277,Jaqueta de Couro 396,1086.15,81
9278,Cafe Torrado 913,1672.31,25
9279,Mouse Gamer 322,776.41,74
9280,Esponja Multiuso 573,954.07,78
9281,Perfume Masculino 537,774.32,19
9282,Detergente Liquido 896,2141.96,63
9283,Blusa de Frio 376,404.07,99
9284,Calca Jeans 315,2301.22,17
9285,Smartwatch 808,2050.05,78
9286,Protetor Solar FPS 50 411,613.54,82
9287,Amaciante Concentrado 660,1245.7,91
9288,Perfume Masculino 969,961.9,77
9289,Calca Jeans 332,1865.88,12
9290,Fone de Ouvido Bluetooth 960,880.6,94
9291,Vassoura Retratil 135,2411.04,30
9292,Sabao em Po 824,2437.37,18
9293,Azeite de Oliva 527,2467.22,74
9294,Sabao em Po 132,1530.57,99
9295,Condicionador Hidratante 945,823.26,56
9296,Arroz Branco 506,968.04,61
9297,Macarrao Espaguete 484,1049.93,23
9298,Feijao Carioca 939,2230.74,35
9299,Arroz Branco 504,630.97,95
9300,Creme Hidratante 549,299.15,43
9301,Jaqueta de Couro 121,1671.56,99
9302,Smartwatch 291,573.12,31
9303,Desinfetante Floral 365,2455.75,96
9304,Achocolatado em Po 433,1397.48,91
9305,Esponja Multiuso 709,810.57,51
9306,Achocolatado em Po 727,1614.88,30
9307,Notebook 309,308.39,39
9308,Bone 723,1730.13,93
9309,Caixa de Som Bluetooth 181,374.82,37
9310,Achocolatado em Po 863,736.66,62
9311,Shampoo Anticaspa 549,150.89,72
9312,Creme Hidratante 846,1993.93,79
9313,Desinfetante Floral 377,2296.85,57
9314,Carregador Portatil 529,937.22,37
9315,Fone de Ouvido Bluetooth 114,146.17,39
9316,Chaveiro Metalico 803,848.3,94
9317,Notebook 460,271.07,33
9318,Caixa de Som Bluetooth 677,1023.98,37
9319,Bermuda Esportiva 830,1721.89,32
9320,Oculos de Sol 897,2078.88,21
9321,Bone 946,512.79,25
9322,Vassoura Retratil 657,636.34,73
9323,Feijao Carioca 472,2062.58,95
9324,Amaciante Concentrado 811,2147.44,82
9325,Smartphone 972,397.11,76
9326,Jaqueta de Couro 528,375.14,100
9327,Notebook 657,2280.27,41
9328,Vassoura Retratil 754,2096.65,69
9329,Azeite de Oliva 513,11.87,24
9330,Esmalte Vermelho 464,654.2,4
9331,Blusa de Frio 663,802.59,78
9332,Fone de Ouvido Bluetooth 873,945.07,100
9333,Bone 708,1804.14,98
9334,Teclado Mecanico 344,982.84,92
9335,Bermuda Esportiva 278,599.96,68
9336,Pano de Microfibra 766,2147.34,86
9337,Arroz Branco 545,1809.13,59
9338,Chaveiro Metalico 408,606.93,26
9339,Bolacha Recheada 790,1445.92,45
9340,Feijao Carioca 840,270.58,78
9341,Vestido Floral 794,1007.8,40
9342,Teclado Mecanico 863,1258.85,76
9343,Condicionador Hidratante 712,69.14,54
9344,Notebook 528,2049.99,46
9345,Carregador Portatil 590,2122.49,94
9346,Bermuda Esportiva 185,723.17,74
9347,Sabao em Po 364,2091.48,13
9348,Azeite de Oliva 790,836.21,83
9349,Amaciante Concentrado 751,1554.2,50
9350,Bolacha Recheada 756,327.49,55
9351,Colar Dourado 792,1253.94,94
9352,Sabonete Liquido 638,1883.17,29
9353,Perfume Masculino 409,932.98,88
9354,Feijao Carioca 800,1245.16,21
9355,Macarrao Espaguete 733,175.11,72
9356,Colar Dourado 642,1728.57,20
9357,Vassoura Retratil 995,1837.92,33
9358,Mouse Gamer 456,2380.49,53
9359,Pano de Microfibra 978,2398.06,94
9360,Macarrao Espaguete 392,332.7,90
9361,Calca Jeans 538,1575.26,72
9362,Vestido Floral 202,1379.59,49
9363,Meias de Algodao 686,948.67,8
9364,Bolacha Recheada 105,2364.55,83
9365,Sabonete Liquido 608,1398.67,90
9366,Smartwatch 755,1016.55,30
9367,Pano de Microfibra 657,1642.92,78
9368,Azeite de Oliva 340,2429.91,85
9369,Amaciante Concentrado 443,1769.64,7
9370,Notebook 849,777.44,37
9371,Macarrao Espaguete 657,2242.76,85
9372,Colar Dourado 247,1219.86,30
9373,Lustra Moveis 739,1316.96,82
9374,Colar Dourado 173,2077.3,51
9375,Meias de Algodao 308,507.69,64
9376,Blusa de Frio 974,2171.88,34
9377,Jaqueta de Couro 162,731.89,90
9378,Caixa de Som Bluetooth 249,1000.09,70
9379,Sabao em Po 723,364.94,57
9380,Leite Integral 730,2416.55,27
9381,Colar Dourado 560,474.57,10
9382,Smartwatch 262,2361.51,31
9383,Sabonete Liquido 225,1973.8,33
9384,Escova de Cabelo 760,1678.76,84
9385,Cafe Torrado 974,1147.91,7
9386,Leite Integral 652,1623.84,95
9387,Vassoura Retratil 518,657.14,64
9388,Bone 958,967.17,91
9389,Cinto Social 126,792.51,10
9390,Bone 575,653.34,34
9391,Achocolatado em Po 111,73.9,12
9392,Azeite de Oliva 753,2109.67,80
9393,Carregador Portatil 100,582.81,16
9394,Lustra Moveis 378,1714.96,98
9395,Caixa de Som Bluetooth 308,803.11,31
9396,Notebook 754,349.78,59
9397,Shampoo Anticaspa 937,133.55,75
9398,Achocolatado em Po 352,1310.26,61
9399,Bone 940,377.15,94
9400,Relogio de Pulso 471,1968.11,45
9401,Blusa de Frio 375,1047.89,95
9402,Esmalte Vermelho 221,2215.62,9
9403,Leite Integral 123,949.44,34
9404,Calca Jeans 311,2305.71,42
9405,Condicionador Hidratante 459,559.52,9
9406,Jaqueta de Couro 559,2441.04,22
9407,Camiseta Basica 322,1960.57,95
9408,Feijao Carioca 865,457.18,41
9409,Protetor Solar FPS 50 592,479.48,45
9410,Mochila Escolar 476,2021.26,74
9411,Pulseira de Prata 274,1417.22,19
9412,Colar Dourado 206,2086.21,96
9413,Vassoura Retratil 578,1103.46,94
9414,Sabao em Po 273,1764.14,87
9415,Shampoo Anticaspa 599,1463.83,29
9416,Condicionador Hidratante 732,1101.03,90
9417,Detergente Liquido 861,2027.9,68
9418,Meias de Algodao 729,977.65,35
9419,Cafe Torrado 797,961.86,10
9420,Meias de Algodao 367,1125.37,52
9421,Teclado Mecanico 870,1161.71,85
9422,Lustra Moveis 476,1632.42,76
9423,Creme Hidratante 640,1785.01,52
9424,Creme Hidratante 903,1564.89,83
9425,Desinfetante Floral 460,23.63,84
9426,Colar Dourado 772,2410.35,13
9427,Arroz Branco 202,1592.05,45
9428,Esponja Multiuso 768,2264.34,97
9429,Fone de Ouvido Bluetooth 612,1012.4,93
9430,Protetor Solar FPS 50 569,1515.98,13
9431,Calca Jeans 584,760.15,85
9432,Achocolatado em Po 107,479.83,28
9433,Amaciante Concentrado 183,1093.89,68
9434,Desinfetante Floral 331,1999.95,93
9435,Colar Dourado 861,177.64,1
9436,Achocolatado em Po 261,1173.61,28
9437,Esmalte Vermelho 991,1362.12,70
9438,Teclado Mecanico 638,561.27,92
9439,Pano de Microfibra 113,1910.01,4
9440,Smartwatch 176,2262.08,100
9441,Creme Hidratante 360,1220.88,10
9442,Colar Dourado 583,639.71,55
9443,Sabonete Liquido 347,456.26,27
9444,Macarrao Espaguete 373,1925.85,37
9445,Perfume Masculino 910,1643.55,34
9446,Notebook 289,481.58,45
9447,Vestido Floral 151,702.48,38
9448,Carregador Portatil 214,2098.41,47
9449,Camiseta Basica 725,1835.25,32
9450,Desinfetante Floral 398,2485.46,64
9451,Shampoo Anticaspa 798,2007.05,45
9452,Lustra Moveis 912,2060.3,24
9453,Sabao em Po 832,1249.32,45
9454,Chaveiro Metalico 863,1450.21,89
9455,Desinfetante Floral 255,533.56,57
9456,Leite Integral 593,384.7,46
9457,Mochila Escolar 695,1376.09,30
9458,Escova de Cabelo 346,1947.58,41
9459,Cafe Torrado 649,669.8,100
9460,Calca Jeans 929,303.59,42
9461,Creme Hidratante 947,165.89,76
9462,Carteira de Couro 401,773.4,85
9463,Amaciante Concentrado 204,1294.49,66
9464,Bone 130,1875.48,60
9465,Feijao Carioca 656,993.44,97
9466,Pulseira de Prata 834,712.71,38
9467,Relogio de Pulso 432,2346.48,33
9468,Detergente Liquido 604,137.0,75
9469,Calca Jeans 334,1363.93,22
9470,Pano de Microfibra 773,1013.93,54
9471,Bone 287,2135.43,45
9472,Cinto Social 441,1678.45,19
9473,Pano de Microfibra 210,2301.38,37
9474,Lustra Moveis 714,1689.57,77
9475,Pano de Microfibra 998,2451.47,88
9476,Mochila Escolar 194,1465.46,80
9477,Perfume Masculino 464,347.24,78
9478,Bone 259,1224.59,13
9479,Calca Jeans 410,508.77,47
9480,Colar Dourado 994,1728.87,78
9481,Mouse Gamer 642,425.42,36
9482,Mochila Escolar 277,2370.34,32
9483,Condicionador Hidratante 374,876.98,66
9484,Mochila Escolar 817,889.81,24
9485,Esmalte Vermelho 382,1151.3,71
9486,Bone 957,1313.08,82
9487,Pano de Microfibra 198,103.74,19
9488,Cafe Torrado 165,536.66,14
9489,Bermuda Esportiva 485,979.05,7
9490,Carteira de Couro 598,2230.67,48
9491,Sabonete Liquido 391,2155.74,98
9492,Vestido Floral 413,2000.58,55
9493,Creme Hidratante 713,1407.67,17
9494,Condicionador Hidratante 449,2108.53,93
9495,Cinto Social 521,1260.38,12
9496,Detergente Liquido 467,1932.25,7
9497,Chaveiro Metalico 436,454.62,49
9498,Achocolatado em Po 898,2032.07,30
9499,Meias de Algodao 744,1381.63,27
9500,Relogio de Pulso 997,2182.67,29
9501,Bone 884,530.6,53
9502,Amaciante Concentrado 163,1739.67,11
9503,Jaqueta de Couro 333,740.17,94
9504,Mouse Gamer 698,193.19,71
9505,Condicionador Hidratante 397,1253.52,96
9506,Shampoo Anticaspa 525,326.48,51
9507,Colar Dourado 223,380.82,37
9508,Vestido Floral 429,1623.06,49
9509,Detergente Liquido 720,1899.15,8
9510,Fone de Ouvido Bluetooth 595,2136.69,72
9511,Detergente Liquido 223,778.45,74
9512,Vestido Floral 608,1342.65,10
9513,Colar Dourado 899,1534.78,24
9514,Camiseta Basica 980,314.5,64
9515,Condicionador Hidratante 702,598.23,32
9516,Chaveiro Metalico 983,1604.83,14
9517,Mouse Gamer 542,2053.55,12
9518,Jaqueta de Couro 571,261.88,17
9519,Bone 551,1019.99,46
9520,Bermuda Esportiva 823,757.2,36
9521,Vassoura Retratil 161,530.35,67
9522,Carregador Portatil 869,2460.71,65
9523,Calca Jeans 713,1119.79,1
9524,Relogio de Pulso 168,322.12,23
9525,Jaqueta de Couro 269,153.38,30
9526,Blusa de Frio 467,815.21,85
9527,Oculos de Sol 140,2139.69,85
9528,Esponja Multiuso 240,999.29,98
9529,Notebook 908,1812.07,71
9530,Fone de Ouvido Bluetooth 867,158.93,39
9531,Blusa de Frio 828,660.86,36
9532,Escova de Cabelo 765,1892.99,77
9533,Notebook 490,863.04,93
9534,Leite Integral 218,443.81,81
9535,Bone 834,986.05,5
9536,Arroz Branco 531,172.45,37
9537,Macarrao Espaguete 486,594.23,54
9538,Sabonete Liquido 471,1171.68,15
9539,Creme Hidratante 817,1374.37,63
9540,Feijao Carioca 826,1443.34,81
9541,Esmalte Vermelho 241,2200.34,6
9542,Calca Jeans 115,1571.93,66
9543,Condicionador Hidratante 882,1981.9,59
9544,Blusa de Frio 406,532.66,21
9545,Bolacha Recheada 518,2109.59,12
9546,Bolacha Recheada 239,2293.08,63
9547,Pano de Microfibra 187,206.55,69
9548,Pulseira de Prata 461,277.57,73
9549,Condicionador Hidratante 739,937.08,86
9550,Caixa de Som Bluetooth 760,2139.47,5
9551,Achocolatado em Po 160,368.4,67
9552,Bolacha Recheada 713,1243.6,97
9553,Oculos de Sol 750,2218.64,16
9554,Esponja Multiuso 369,432.53,94
9555,Carregador Portatil 424,2386.82,59
9556,Condicionador Hidratante 712,2414.77,52
9557,Jaqueta de Couro 441,1532.33,91
9558,Lustra Moveis 786,87.9,15
9559,Esponja Multiuso 556,2311.44,22
9560,Protetor Solar FPS 50 981,2115.55,78
9561,Leite Integral 771,307.81,87
9562,Esponja Multiuso 268,1024.22,9
9563,Smartwatch 737,192.15,95
9564,Condicionador Hidratante 151,2360.0,57
9565,Pulseira de Prata 585,840.6,99
9566,Arroz Branco 622,1424.72,75
9567,Arroz Branco 115,1607.86,70
9568,Desinfetante Floral 436,2467.72,4
9569,Fone de Ouvido Bluetooth 985,2004.98,79
9570,Feijao Carioca 268,222.12,98
9571,Chaveiro Metalico 144,1438.65,5
9572,Teclado Mecanico 721,2360.55,85
9573,Desinfetante Floral 941,97.48,93
9574,Protetor Solar FPS 50 979,667.39,14
9575,Protetor Solar FPS 50 421,275.58,64
9576,Sabao em Po 765,1945.94,10
9577,Sabao em Po 864,2034.63,11
9578,Protetor Solar FPS 50 285,284.65,77
9579,Condicionador Hidratante 683,128.24,40
9580,Amaciante Concentrado 973,640.06,59
9581,Amaciante Concentrado 359,693.18,24
9582,Colar Dourado 175,1390.43,31
9583,Sabao em Po 654,564.54,25
9584,Sabao em Po 956,188.75,58
9585,Fone de Ouvido Bluetooth 438,679.51,54
9586,Protetor Solar FPS 50 834,389.28,32
9587,Notebook 481,1540.73,85
9588,Caixa de Som Bluetooth 771,2198.68,56
9589,Amaciante Concentrado 555,1756.87,88
9590,Jaqueta de Couro 716,1129.7,94
9591,Sabao em Po 296,1143.7,89
9592,Shampoo Anticaspa 937,2378.86,80
9593,Camiseta Basica 946,645.89,91
9594,Azeite de Oliva 235,1710.16,14
9595,Camiseta Basica 520,2193.04,72
9596,Shampoo Anticaspa 123,128.46,82
9597,Azeite de Oliva 794,228.3,87
9598,Shampoo Anticaspa 239,514.86,41
9599,Pulseira de Prata 826,1221.0,34
9600,Amaciante Concentrado 333,427.45,16
9601,Condicionador Hidratante 434,72.48,31
9602,Shampoo Anticaspa 126,100.89,94
9603,Smartwatch 565,2246.59,61
9604,Pano de Microfibra 856,1138.48,45
9605,Carregador Portatil 923,1997.98,92
9606,Condicionador Hidratante 622,2083.52,87
9607,Amaciante Concentrado 536,247.52,81
9608,Cinto Social 205,1562.91,50
9609,Pulseira de Prata 505,1443.4,55
9610,Escova de Cabelo 243,1774.43,37
9611,Lustra Moveis 451,724.61,68
9612,Bone 925,1556.87,63
9613,Protetor Solar FPS 50 255,1183.3,86
9614,Lustra Moveis 271,167.52,29
9615,Detergente Liquido 282,2115.74,8
9616,Desinfetante Floral 750,123.73,70
9617,Fone de Ouvido Bluetooth 495,2155.19,92
9618,Chaveiro Metalico 402,617.59,41
9619,Notebook 669,818.27,66
9620,Esponja Multiuso 798,245.81,26
9621,Arroz Branco 732,1037.79,32
9622,Feijao Carioca 833,927.18,51
9623,Camiseta Basica 365,1167.34,43
9624,Carteira de Couro 232,149.76,91
9625,Calca Jeans 750,528.85,52
9626,Carregador Portatil 860,1364.62,45
9627,Perfume Masculino 553,173.85,48
9628,Leite Integral 730,860.2,51
9629,Condicionador Hidratante 132,777.38,32
9630,Bermuda Esportiva 119,1315.93,22
9631,Chaveiro Metalico 208,484.22,97
9632,Carregador Portatil 605,2299.87,5
9633,Lustra Moveis 397,1361.03,94
9634,Bone 530,2219.28,81
9635,Meias de Algodao 280,765.86,60
9636,Esmalte Vermelho 232,2100.95,79
9637,Lustra Moveis 277,420.32,72
9638,Azeite de Oliva 953,1178.3,1
9639,Bermuda Esportiva 421,31.08,67
9640,Vestido Floral 971,1095.17,37
9641,Bone 352,314.9,50
9642,Relogio de Pulso 989,635.33,10
9643,Vassoura Retratil 722,1356.33,30
9644,Desinfetante Floral 241,2016.91,69
9645,Bolacha Recheada 833,449.12,13
9646,Bermuda Esportiva 353,2168.91,44
9647,Pulseira de Prata 847,1695.76,35
9648,Camiseta Basica 794,1555.07,43
9649,Sabao em Po 199,667.46,55
9650,Esponja Multiuso 946,2088.53,76
9651,Vestido Floral 465,2438.56,45
9652,Smartphone 181,2053.9,32
9653,Pano de Microfibra 434,1177.01,7
9654,Teclado Mecanico 910,350.14,41
9655,Jaqueta de Couro 230,201.54,40
9656,Detergente Liquido 245,2001.73,77
9657,Relogio de Pulso 662,1348.74,61
9658,Mochila Escolar 932,2106.6,1
9659,Perfume Masculino 943,245.02,45
9660,Escova de Cabelo 193,2078.98,52
9661,Mochila Escolar 556,304.81,82
9662,Detergente Liquido 884,1321.43,72
9663,Teclado Mecanico 419,1433.31,8
9664,Sabao em Po 632,617.68,33
9665,Shampoo Anticaspa 196,2497.17,29
9666,Protetor Solar FPS 50 640,2124.35,65
9667,Cafe Torrado 237,2090.64,53
9668,Sabao em Po 931,1070.47,26
9669,Chaveiro Metalico 548,1062.64,93
9670,Cinto Social 218,574.54,22
9671,Creme Hidratante 329,456.3,71
